hh_id,person_num,age,gender,pemploy,pstudent,type,value_of_time,person_id,activity_pattern,imf_choice,inmf_choice
11940,0,36,m,1,3,Full-time worker,29.52403846153846,23879,M,1,0
11940,1,37,m,2,3,Part-time worker,29.52403846153846,23880,N,0,1
11941,0,36,m,1,3,Full-time worker,3.095673076923077,23881,M,1,0
11941,1,37,m,2,3,Part-time worker,3.095673076923077,23882,N,0,1
11942,0,36,m,1,3,Full-time worker,3.095673076923077,23883,M,1,0
11942,1,37,m,2,3,Part-time worker,3.095673076923077,23884,N,0,1
11943,0,36,m,1,3,Full-time worker,3.095673076923077,23885,M,1,0
11943,1,37,m,2,3,Part-time worker,3.095673076923077,23886,N,0,1
11944,0,36,m,1,3,Full-time worker,3.095673076923077,23887,M,1,0
11944,1,37,m,2,3,Part-time worker,3.095673076923077,23888,N,0,1
11945,0,36,m,1,3,Full-time worker,3.095673076923077,23889,M,1,0
11945,1,37,m,2,3,Part-time worker,3.095673076923077,23890,N,0,1
11946,0,36,m,1,3,Full-time worker,8.48125,23891,M,1,0
11946,1,37,m,2,3,Part-time worker,8.48125,23892,N,0,1
11947,0,36,m,1,3,Full-time worker,8.48125,23893,M,1,0
11947,1,37,m,2,3,Part-time worker,8.48125,23894,N,0,1
11948,0,36,m,1,3,Full-time worker,8.48125,23895,M,1,0
11948,1,37,m,2,3,Part-time worker,8.48125,23896,N,0,1
11949,0,36,m,1,3,Full-time worker,8.48125,23897,M,1,0
11949,1,37,m,2,3,Part-time worker,8.48125,23898,N,0,1
11950,0,36,m,1,3,Full-time worker,8.48125,23899,M,1,0
11950,1,37,m,2,3,Part-time worker,8.48125,23900,N,0,1
11951,0,36,m,1,3,Full-time worker,14.855528846153845,23901,M,1,0
11951,1,37,m,2,3,Part-time worker,14.855528846153845,23902,N,0,1
11952,0,36,m,1,3,Full-time worker,14.855528846153845,23903,M,1,0
11952,1,37,m,2,3,Part-time worker,14.855528846153845,23904,N,0,1
11953,0,36,m,1,3,Full-time worker,14.855528846153845,23905,M,1,0
11953,1,37,m,2,3,Part-time worker,14.855528846153845,23906,N,0,1
11954,0,36,m,1,3,Full-time worker,14.855528846153845,23907,M,1,0
11954,1,37,m,2,3,Part-time worker,14.855528846153845,23908,N,0,1
11955,0,36,m,1,3,Full-time worker,14.855528846153845,23909,M,1,0
11955,1,37,m,2,3,Part-time worker,14.855528846153845,23910,N,0,1
11956,0,36,m,1,3,Full-time worker,29.52403846153846,23911,M,1,0
11956,1,37,m,2,3,Part-time worker,29.52403846153846,23912,N,0,1
11957,0,36,m,1,3,Full-time worker,29.52403846153846,23913,M,1,0
11957,1,37,m,2,3,Part-time worker,29.52403846153846,23914,N,0,1
11958,0,36,m,1,3,Full-time worker,29.52403846153846,23915,M,1,0
11958,1,37,m,2,3,Part-time worker,29.52403846153846,23916,N,0,1
11959,0,36,m,1,3,Full-time worker,29.52403846153846,23917,M,1,0
11959,1,37,m,2,3,Part-time worker,29.52403846153846,23918,N,0,1
11960,0,36,m,1,3,Full-time worker,29.52403846153846,23919,M,1,0
11960,1,37,m,2,3,Part-time worker,29.52403846153846,23920,N,0,1
11961,0,36,m,1,3,Full-time worker,3.095673076923077,23921,M,1,0
11961,1,37,m,2,3,Part-time worker,3.095673076923077,23922,N,0,1
11962,0,36,m,1,3,Full-time worker,3.095673076923077,23923,M,1,0
11962,1,37,m,2,3,Part-time worker,3.095673076923077,23924,N,0,1
11963,0,36,m,1,3,Full-time worker,3.095673076923077,23925,M,1,0
11963,1,37,m,2,3,Part-time worker,3.095673076923077,23926,N,0,1
11964,0,36,m,1,3,Full-time worker,3.095673076923077,23927,M,1,0
11964,1,37,m,2,3,Part-time worker,3.095673076923077,23928,N,0,1
11965,0,36,m,1,3,Full-time worker,3.095673076923077,23929,M,1,0
11965,1,37,m,2,3,Part-time worker,3.095673076923077,23930,N,0,1
11966,0,36,m,1,3,Full-time worker,8.48125,23931,M,1,0
11966,1,37,m,2,3,Part-time worker,8.48125,23932,N,0,1
11967,0,36,m,1,3,Full-time worker,8.48125,23933,M,1,0
11967,1,37,m,2,3,Part-time worker,8.48125,23934,N,0,1
11968,0,36,m,1,3,Full-time worker,8.48125,23935,M,1,0
11968,1,37,m,2,3,Part-time worker,8.48125,23936,N,0,1
11969,0,36,m,1,3,Full-time worker,8.48125,23937,M,1,0
11969,1,37,m,2,3,Part-time worker,8.48125,23938,N,0,1
11970,0,36,m,1,3,Full-time worker,8.48125,23939,M,1,0
11970,1,37,m,2,3,Part-time worker,8.48125,23940,N,0,1
11971,0,36,m,1,3,Full-time worker,14.855528846153845,23941,M,1,0
11971,1,37,m,2,3,Part-time worker,14.855528846153845,23942,N,0,1
11972,0,36,m,1,3,Full-time worker,14.855528846153845,23943,M,1,0
11972,1,37,m,2,3,Part-time worker,14.855528846153845,23944,N,0,1
11973,0,36,m,1,3,Full-time worker,14.855528846153845,23945,M,1,0
11973,1,37,m,2,3,Part-time worker,14.855528846153845,23946,N,0,1
11974,0,36,m,1,3,Full-time worker,14.855528846153845,23947,M,1,0
11974,1,37,m,2,3,Part-time worker,14.855528846153845,23948,N,0,1
11975,0,36,m,1,3,Full-time worker,14.855528846153845,23949,M,1,0
11975,1,37,m,2,3,Part-time worker,14.855528846153845,23950,N,0,1
11976,0,36,m,1,3,Full-time worker,29.52403846153846,23951,M,1,0
11976,1,37,m,2,3,Part-time worker,29.52403846153846,23952,N,0,1
11977,0,36,m,1,3,Full-time worker,29.52403846153846,23953,M,1,0
11977,1,37,m,2,3,Part-time worker,29.52403846153846,23954,N,0,1
11978,0,36,m,1,3,Full-time worker,29.52403846153846,23955,M,1,0
11978,1,37,m,2,3,Part-time worker,29.52403846153846,23956,N,0,1
11979,0,36,m,1,3,Full-time worker,29.52403846153846,23957,M,1,0
11979,1,37,m,2,3,Part-time worker,29.52403846153846,23958,N,0,1
11980,0,36,m,1,3,Full-time worker,29.52403846153846,23959,M,1,0
11980,1,37,m,2,3,Part-time worker,29.52403846153846,23960,N,0,1
11981,0,36,m,1,3,Full-time worker,3.095673076923077,23961,M,1,0
11981,1,37,m,2,3,Part-time worker,3.095673076923077,23962,N,0,1
11982,0,36,m,1,3,Full-time worker,3.095673076923077,23963,M,1,0
11982,1,37,m,2,3,Part-time worker,3.095673076923077,23964,N,0,1
11983,0,36,m,1,3,Full-time worker,3.095673076923077,23965,M,1,0
11983,1,37,m,2,3,Part-time worker,3.095673076923077,23966,N,0,1
11984,0,36,m,1,3,Full-time worker,3.095673076923077,23967,M,1,0
11984,1,37,m,2,3,Part-time worker,3.095673076923077,23968,N,0,1
11985,0,36,m,1,3,Full-time worker,3.095673076923077,23969,M,1,0
11985,1,37,m,2,3,Part-time worker,3.095673076923077,23970,N,0,1
11986,0,36,m,1,3,Full-time worker,8.48125,23971,M,1,0
11986,1,37,m,2,3,Part-time worker,8.48125,23972,N,0,1
11987,0,36,m,1,3,Full-time worker,8.48125,23973,M,1,0
11987,1,37,m,2,3,Part-time worker,8.48125,23974,N,0,1
11988,0,36,m,1,3,Full-time worker,8.48125,23975,M,1,0
11988,1,37,m,2,3,Part-time worker,8.48125,23976,N,0,1
11989,0,36,m,1,3,Full-time worker,8.48125,23977,M,1,0
11989,1,37,m,2,3,Part-time worker,8.48125,23978,N,0,1
11990,0,36,m,1,3,Full-time worker,8.48125,23979,M,1,0
11990,1,37,m,2,3,Part-time worker,8.48125,23980,N,0,1
11991,0,36,m,1,3,Full-time worker,14.855528846153845,23981,M,1,0
11991,1,37,m,2,3,Part-time worker,14.855528846153845,23982,N,0,1
11992,0,36,m,1,3,Full-time worker,14.855528846153845,23983,M,1,0
11992,1,37,m,2,3,Part-time worker,14.855528846153845,23984,N,0,1
11993,0,36,m,1,3,Full-time worker,14.855528846153845,23985,M,1,0
11993,1,37,m,2,3,Part-time worker,14.855528846153845,23986,N,0,1
11994,0,36,m,1,3,Full-time worker,14.855528846153845,23987,M,1,0
11994,1,37,m,2,3,Part-time worker,14.855528846153845,23988,N,0,1
11995,0,36,m,1,3,Full-time worker,14.855528846153845,23989,M,1,0
11995,1,37,m,2,3,Part-time worker,14.855528846153845,23990,N,0,1
11996,0,36,m,1,3,Full-time worker,29.52403846153846,23991,M,1,0
11996,1,37,m,2,3,Part-time worker,29.52403846153846,23992,N,0,1
11997,0,36,m,1,3,Full-time worker,29.52403846153846,23993,M,1,0
11997,1,37,m,2,3,Part-time worker,29.52403846153846,23994,N,0,1
11998,0,36,m,1,3,Full-time worker,29.52403846153846,23995,M,1,0
11998,1,37,m,2,3,Part-time worker,29.52403846153846,23996,N,0,1
11999,0,36,m,1,3,Full-time worker,29.52403846153846,23997,M,1,0
11999,1,37,m,2,3,Part-time worker,29.52403846153846,23998,N,0,1
12000,0,36,m,1,3,Full-time worker,29.52403846153846,23999,M,1,0
12000,1,37,m,2,3,Part-time worker,29.52403846153846,24000,N,0,1
12001,0,36,m,1,3,Full-time worker,3.095673076923077,24001,M,1,0
12001,1,37,m,2,3,Part-time worker,3.095673076923077,24002,N,0,1
12002,0,36,m,1,3,Full-time worker,3.095673076923077,24003,M,1,0
12002,1,37,m,2,3,Part-time worker,3.095673076923077,24004,N,0,1
12003,0,36,m,1,3,Full-time worker,3.095673076923077,24005,M,1,0
12003,1,37,m,2,3,Part-time worker,3.095673076923077,24006,N,0,1
12004,0,36,m,1,3,Full-time worker,3.095673076923077,24007,M,1,0
12004,1,37,m,2,3,Part-time worker,3.095673076923077,24008,N,0,1
12005,0,36,m,1,3,Full-time worker,3.095673076923077,24009,M,1,0
12005,1,37,m,2,3,Part-time worker,3.095673076923077,24010,N,0,1
12006,0,36,m,1,3,Full-time worker,8.48125,24011,M,1,0
12006,1,37,m,2,3,Part-time worker,8.48125,24012,N,0,1
12007,0,36,m,1,3,Full-time worker,8.48125,24013,M,1,0
12007,1,37,m,2,3,Part-time worker,8.48125,24014,N,0,1
12008,0,36,m,1,3,Full-time worker,8.48125,24015,M,1,0
12008,1,37,m,2,3,Part-time worker,8.48125,24016,N,0,1
12009,0,36,m,1,3,Full-time worker,8.48125,24017,M,1,0
12009,1,37,m,2,3,Part-time worker,8.48125,24018,N,0,1
12010,0,36,m,1,3,Full-time worker,8.48125,24019,M,1,0
12010,1,37,m,2,3,Part-time worker,8.48125,24020,N,0,1
12011,0,36,m,1,3,Full-time worker,14.855528846153845,24021,M,1,0
12011,1,37,m,2,3,Part-time worker,14.855528846153845,24022,N,0,1
12012,0,36,m,1,3,Full-time worker,14.855528846153845,24023,M,1,0
12012,1,37,m,2,3,Part-time worker,14.855528846153845,24024,N,0,1
12013,0,36,m,1,3,Full-time worker,14.855528846153845,24025,M,1,0
12013,1,37,m,2,3,Part-time worker,14.855528846153845,24026,N,0,1
12014,0,36,m,1,3,Full-time worker,14.855528846153845,24027,M,1,0
12014,1,37,m,2,3,Part-time worker,14.855528846153845,24028,N,0,1
12015,0,36,m,1,3,Full-time worker,14.855528846153845,24029,M,1,0
12015,1,37,m,2,3,Part-time worker,14.855528846153845,24030,N,0,1
12016,0,36,m,1,3,Full-time worker,29.52403846153846,24031,M,1,0
12016,1,37,m,2,3,Part-time worker,29.52403846153846,24032,N,0,1
12017,0,36,m,1,3,Full-time worker,29.52403846153846,24033,M,1,0
12017,1,37,m,2,3,Part-time worker,29.52403846153846,24034,N,0,1
12018,0,36,m,1,3,Full-time worker,29.52403846153846,24035,M,1,0
12018,1,37,m,2,3,Part-time worker,29.52403846153846,24036,N,0,1
12019,0,36,m,1,3,Full-time worker,29.52403846153846,24037,M,1,0
12019,1,37,m,2,3,Part-time worker,29.52403846153846,24038,N,0,1
12020,0,36,m,1,3,Full-time worker,29.52403846153846,24039,M,1,0
12020,1,37,m,2,3,Part-time worker,29.52403846153846,24040,N,0,1
12021,0,36,m,1,3,Full-time worker,3.095673076923077,24041,M,1,0
12021,1,37,m,2,3,Part-time worker,3.095673076923077,24042,N,0,1
12022,0,36,m,1,3,Full-time worker,3.095673076923077,24043,M,1,0
12022,1,37,m,2,3,Part-time worker,3.095673076923077,24044,N,0,1
12023,0,36,m,1,3,Full-time worker,3.095673076923077,24045,M,1,0
12023,1,37,m,2,3,Part-time worker,3.095673076923077,24046,N,0,1
12024,0,36,m,1,3,Full-time worker,3.095673076923077,24047,M,1,0
12024,1,37,m,2,3,Part-time worker,3.095673076923077,24048,N,0,1
12025,0,36,m,1,3,Full-time worker,3.095673076923077,24049,M,1,0
12025,1,37,m,2,3,Part-time worker,3.095673076923077,24050,N,0,1
12026,0,36,m,1,3,Full-time worker,8.48125,24051,M,1,0
12026,1,37,m,2,3,Part-time worker,8.48125,24052,N,0,1
12027,0,36,m,1,3,Full-time worker,8.48125,24053,M,1,0
12027,1,37,m,2,3,Part-time worker,8.48125,24054,N,0,1
12028,0,36,m,1,3,Full-time worker,8.48125,24055,M,1,0
12028,1,37,m,2,3,Part-time worker,8.48125,24056,N,0,1
12029,0,36,m,1,3,Full-time worker,8.48125,24057,M,1,0
12029,1,37,m,2,3,Part-time worker,8.48125,24058,N,0,1
12030,0,36,m,1,3,Full-time worker,8.48125,24059,M,1,0
12030,1,37,m,2,3,Part-time worker,8.48125,24060,N,0,1
12031,0,36,m,1,3,Full-time worker,14.855528846153845,24061,M,1,0
12031,1,37,m,2,3,Part-time worker,14.855528846153845,24062,N,0,1
12032,0,36,m,1,3,Full-time worker,14.855528846153845,24063,M,1,0
12032,1,37,m,2,3,Part-time worker,14.855528846153845,24064,N,0,1
12033,0,36,m,1,3,Full-time worker,14.855528846153845,24065,M,1,0
12033,1,37,m,2,3,Part-time worker,14.855528846153845,24066,N,0,1
12034,0,36,m,1,3,Full-time worker,14.855528846153845,24067,M,1,0
12034,1,37,m,2,3,Part-time worker,14.855528846153845,24068,N,0,1
12035,0,36,m,1,3,Full-time worker,14.855528846153845,24069,M,1,0
12035,1,37,m,2,3,Part-time worker,14.855528846153845,24070,N,0,1
12036,0,36,m,1,3,Full-time worker,29.52403846153846,24071,M,1,0
12036,1,37,m,2,3,Part-time worker,29.52403846153846,24072,N,0,1
12037,0,36,m,1,3,Full-time worker,29.52403846153846,24073,M,1,0
12037,1,37,m,2,3,Part-time worker,29.52403846153846,24074,N,0,1
12038,0,36,m,1,3,Full-time worker,29.52403846153846,24075,M,1,0
12038,1,37,m,2,3,Part-time worker,29.52403846153846,24076,N,0,1
12039,0,36,m,1,3,Full-time worker,29.52403846153846,24077,M,1,0
12039,1,37,m,2,3,Part-time worker,29.52403846153846,24078,N,0,1
12040,0,36,m,1,3,Full-time worker,29.52403846153846,24079,M,1,0
12040,1,37,m,2,3,Part-time worker,29.52403846153846,24080,N,0,1
12041,0,36,m,1,3,Full-time worker,3.095673076923077,24081,M,1,0
12041,1,37,m,2,3,Part-time worker,3.095673076923077,24082,N,0,1
12042,0,36,m,1,3,Full-time worker,3.095673076923077,24083,M,1,0
12042,1,37,m,2,3,Part-time worker,3.095673076923077,24084,N,0,1
12043,0,36,m,1,3,Full-time worker,3.095673076923077,24085,M,1,0
12043,1,37,m,2,3,Part-time worker,3.095673076923077,24086,N,0,1
12044,0,36,m,1,3,Full-time worker,3.095673076923077,24087,M,1,0
12044,1,37,m,2,3,Part-time worker,3.095673076923077,24088,N,0,1
12045,0,36,m,1,3,Full-time worker,3.095673076923077,24089,M,1,0
12045,1,37,m,2,3,Part-time worker,3.095673076923077,24090,N,0,1
12046,0,36,m,1,3,Full-time worker,8.48125,24091,M,1,0
12046,1,37,m,2,3,Part-time worker,8.48125,24092,N,0,1
12047,0,36,m,1,3,Full-time worker,8.48125,24093,M,1,0
12047,1,37,m,2,3,Part-time worker,8.48125,24094,N,0,1
12048,0,36,m,1,3,Full-time worker,8.48125,24095,M,1,0
12048,1,37,m,2,3,Part-time worker,8.48125,24096,N,0,1
12049,0,36,m,1,3,Full-time worker,8.48125,24097,M,1,0
12049,1,37,m,2,3,Part-time worker,8.48125,24098,N,0,1
12050,0,36,m,1,3,Full-time worker,8.48125,24099,M,1,0
12050,1,37,m,2,3,Part-time worker,8.48125,24100,N,0,1
12051,0,36,m,1,3,Full-time worker,14.855528846153845,24101,M,1,0
12051,1,37,m,2,3,Part-time worker,14.855528846153845,24102,N,0,1
12052,0,36,m,1,3,Full-time worker,14.855528846153845,24103,M,1,0
12052,1,37,m,2,3,Part-time worker,14.855528846153845,24104,N,0,1
12053,0,36,m,1,3,Full-time worker,14.855528846153845,24105,M,1,0
12053,1,37,m,2,3,Part-time worker,14.855528846153845,24106,N,0,1
12054,0,36,m,1,3,Full-time worker,14.855528846153845,24107,M,1,0
12054,1,37,m,2,3,Part-time worker,14.855528846153845,24108,N,0,1
12055,0,36,m,1,3,Full-time worker,14.855528846153845,24109,M,1,0
12055,1,37,m,2,3,Part-time worker,14.855528846153845,24110,N,0,1
12056,0,36,m,1,3,Full-time worker,29.52403846153846,24111,M,1,0
12056,1,37,m,2,3,Part-time worker,29.52403846153846,24112,N,0,1
12057,0,36,m,1,3,Full-time worker,29.52403846153846,24113,M,1,0
12057,1,37,m,2,3,Part-time worker,29.52403846153846,24114,N,0,1
12058,0,36,m,1,3,Full-time worker,29.52403846153846,24115,M,1,0
12058,1,37,m,2,3,Part-time worker,29.52403846153846,24116,N,0,1
12059,0,36,m,1,3,Full-time worker,29.52403846153846,24117,M,1,0
12059,1,37,m,2,3,Part-time worker,29.52403846153846,24118,N,0,1
12060,0,36,m,1,3,Full-time worker,29.52403846153846,24119,M,1,0
12060,1,37,m,2,3,Part-time worker,29.52403846153846,24120,N,0,1
12061,0,36,m,1,3,Full-time worker,3.095673076923077,24121,M,1,0
12061,1,37,m,2,3,Part-time worker,3.095673076923077,24122,N,0,1
12062,0,36,m,1,3,Full-time worker,3.095673076923077,24123,M,1,0
12062,1,37,m,2,3,Part-time worker,3.095673076923077,24124,N,0,1
12063,0,36,m,1,3,Full-time worker,3.095673076923077,24125,M,1,0
12063,1,37,m,2,3,Part-time worker,3.095673076923077,24126,N,0,1
12064,0,36,m,1,3,Full-time worker,3.095673076923077,24127,M,1,0
12064,1,37,m,2,3,Part-time worker,3.095673076923077,24128,N,0,1
12065,0,36,m,1,3,Full-time worker,3.095673076923077,24129,M,1,0
12065,1,37,m,2,3,Part-time worker,3.095673076923077,24130,N,0,1
12066,0,36,m,1,3,Full-time worker,8.48125,24131,M,1,0
12066,1,37,m,2,3,Part-time worker,8.48125,24132,N,0,1
12067,0,36,m,1,3,Full-time worker,8.48125,24133,M,1,0
12067,1,37,m,2,3,Part-time worker,8.48125,24134,N,0,1
12068,0,36,m,1,3,Full-time worker,8.48125,24135,M,1,0
12068,1,37,m,2,3,Part-time worker,8.48125,24136,N,0,1
12069,0,36,m,1,3,Full-time worker,8.48125,24137,M,1,0
12069,1,37,m,2,3,Part-time worker,8.48125,24138,N,0,1
12070,0,36,m,1,3,Full-time worker,8.48125,24139,M,1,0
12070,1,37,m,2,3,Part-time worker,8.48125,24140,N,0,1
12071,0,36,m,1,3,Full-time worker,14.855528846153845,24141,M,1,0
12071,1,37,m,2,3,Part-time worker,14.855528846153845,24142,N,0,1
12072,0,36,m,1,3,Full-time worker,14.855528846153845,24143,M,1,0
12072,1,37,m,2,3,Part-time worker,14.855528846153845,24144,N,0,1
12073,0,36,m,1,3,Full-time worker,14.855528846153845,24145,M,1,0
12073,1,37,m,2,3,Part-time worker,14.855528846153845,24146,N,0,1
12074,0,36,m,1,3,Full-time worker,14.855528846153845,24147,M,1,0
12074,1,37,m,2,3,Part-time worker,14.855528846153845,24148,N,0,1
12075,0,36,m,1,3,Full-time worker,14.855528846153845,24149,M,1,0
12075,1,37,m,2,3,Part-time worker,14.855528846153845,24150,N,0,1
12076,0,36,m,1,3,Full-time worker,29.52403846153846,24151,M,1,0
12076,1,37,m,2,3,Part-time worker,29.52403846153846,24152,N,0,1
12077,0,36,m,1,3,Full-time worker,29.52403846153846,24153,M,1,0
12077,1,37,m,2,3,Part-time worker,29.52403846153846,24154,N,0,1
12078,0,36,m,1,3,Full-time worker,29.52403846153846,24155,M,1,0
12078,1,37,m,2,3,Part-time worker,29.52403846153846,24156,N,0,1
12079,0,36,m,1,3,Full-time worker,29.52403846153846,24157,M,1,0
12079,1,37,m,2,3,Part-time worker,29.52403846153846,24158,N,0,1
12080,0,36,m,1,3,Full-time worker,29.52403846153846,24159,M,1,0
12080,1,37,m,2,3,Part-time worker,29.52403846153846,24160,N,0,1
12081,0,36,m,1,3,Full-time worker,3.095673076923077,24161,M,1,0
12081,1,37,m,2,3,Part-time worker,3.095673076923077,24162,N,0,1
12082,0,36,m,1,3,Full-time worker,3.095673076923077,24163,M,1,0
12082,1,37,m,2,3,Part-time worker,3.095673076923077,24164,N,0,1
12083,0,36,m,1,3,Full-time worker,3.095673076923077,24165,M,1,0
12083,1,37,m,2,3,Part-time worker,3.095673076923077,24166,N,0,1
12084,0,36,m,1,3,Full-time worker,3.095673076923077,24167,M,1,0
12084,1,37,m,2,3,Part-time worker,3.095673076923077,24168,N,0,1
12085,0,36,m,1,3,Full-time worker,3.095673076923077,24169,M,1,0
12085,1,37,m,2,3,Part-time worker,3.095673076923077,24170,N,0,1
12086,0,36,m,1,3,Full-time worker,8.48125,24171,M,1,0
12086,1,37,m,2,3,Part-time worker,8.48125,24172,N,0,1
12087,0,36,m,1,3,Full-time worker,8.48125,24173,M,1,0
12087,1,37,m,2,3,Part-time worker,8.48125,24174,N,0,1
12088,0,36,m,1,3,Full-time worker,8.48125,24175,M,1,0
12088,1,37,m,2,3,Part-time worker,8.48125,24176,N,0,1
12089,0,36,m,1,3,Full-time worker,8.48125,24177,M,1,0
12089,1,37,m,2,3,Part-time worker,8.48125,24178,N,0,1
12090,0,36,m,1,3,Full-time worker,8.48125,24179,M,1,0
12090,1,37,m,2,3,Part-time worker,8.48125,24180,N,0,1
12091,0,36,m,1,3,Full-time worker,14.855528846153845,24181,M,1,0
12091,1,37,m,2,3,Part-time worker,14.855528846153845,24182,N,0,1
12092,0,36,m,1,3,Full-time worker,14.855528846153845,24183,M,1,0
12092,1,37,m,2,3,Part-time worker,14.855528846153845,24184,N,0,1
12093,0,36,m,1,3,Full-time worker,14.855528846153845,24185,M,1,0
12093,1,37,m,2,3,Part-time worker,14.855528846153845,24186,N,0,1
12094,0,36,m,1,3,Full-time worker,14.855528846153845,24187,M,1,0
12094,1,37,m,2,3,Part-time worker,14.855528846153845,24188,N,0,1
12095,0,36,m,1,3,Full-time worker,14.855528846153845,24189,M,1,0
12095,1,37,m,2,3,Part-time worker,14.855528846153845,24190,N,0,1
12096,0,36,m,1,3,Full-time worker,29.52403846153846,24191,M,1,0
12096,1,37,m,2,3,Part-time worker,29.52403846153846,24192,N,0,1
12097,0,36,m,1,3,Full-time worker,29.52403846153846,24193,M,1,0
12097,1,37,m,2,3,Part-time worker,29.52403846153846,24194,N,0,1
12098,0,36,m,1,3,Full-time worker,29.52403846153846,24195,M,1,0
12098,1,37,m,2,3,Part-time worker,29.52403846153846,24196,N,0,1
12099,0,36,m,1,3,Full-time worker,29.52403846153846,24197,M,1,0
12099,1,37,m,2,3,Part-time worker,29.52403846153846,24198,N,0,1
12100,0,36,m,1,3,Full-time worker,29.52403846153846,24199,M,1,0
12100,1,37,m,2,3,Part-time worker,29.52403846153846,24200,N,0,1
12101,0,36,m,1,3,Full-time worker,3.095673076923077,24201,M,1,0
12101,1,37,m,2,3,Part-time worker,3.095673076923077,24202,N,0,1
12102,0,36,m,1,3,Full-time worker,3.095673076923077,24203,M,1,0
12102,1,37,m,2,3,Part-time worker,3.095673076923077,24204,N,0,1
12103,0,36,m,1,3,Full-time worker,3.095673076923077,24205,M,1,0
12103,1,37,m,2,3,Part-time worker,3.095673076923077,24206,N,0,1
12104,0,36,m,1,3,Full-time worker,3.095673076923077,24207,M,1,0
12104,1,37,m,2,3,Part-time worker,3.095673076923077,24208,N,0,1
12105,0,36,m,1,3,Full-time worker,3.095673076923077,24209,M,1,0
12105,1,37,m,2,3,Part-time worker,3.095673076923077,24210,N,0,1
12106,0,36,m,1,3,Full-time worker,8.48125,24211,M,1,0
12106,1,37,m,2,3,Part-time worker,8.48125,24212,N,0,1
12107,0,36,m,1,3,Full-time worker,8.48125,24213,M,1,0
12107,1,37,m,2,3,Part-time worker,8.48125,24214,N,0,1
12108,0,36,m,1,3,Full-time worker,8.48125,24215,M,1,0
12108,1,37,m,2,3,Part-time worker,8.48125,24216,N,0,1
12109,0,36,m,1,3,Full-time worker,8.48125,24217,M,1,0
12109,1,37,m,2,3,Part-time worker,8.48125,24218,N,0,1
12110,0,36,m,1,3,Full-time worker,8.48125,24219,M,1,0
12110,1,37,m,2,3,Part-time worker,8.48125,24220,N,0,1
12111,0,36,m,1,3,Full-time worker,14.855528846153845,24221,M,1,0
12111,1,37,m,2,3,Part-time worker,14.855528846153845,24222,N,0,1
12112,0,36,m,1,3,Full-time worker,14.855528846153845,24223,M,1,0
12112,1,37,m,2,3,Part-time worker,14.855528846153845,24224,N,0,1
