HHID,person_num,AGE,SEX,pemploy,pstudent,ptype,value_of_time,PERID
12903,0,36,1,1,3,1,3.095673076923077,25805
12903,1,37,1,2,3,2,3.095673076923077,25806
12904,0,36,1,1,3,1,3.095673076923077,25807
12904,1,37,1,2,3,2,3.095673076923077,25808
12905,0,36,1,1,3,1,3.095673076923077,25809
12905,1,37,1,2,3,2,3.095673076923077,25810
12906,0,36,1,1,3,1,8.48125,25811
12906,1,37,1,2,3,2,8.48125,25812
12907,0,36,1,1,3,1,8.48125,25813
12907,1,37,1,2,3,2,8.48125,25814
12908,0,36,1,1,3,1,8.48125,25815
12908,1,37,1,2,3,2,8.48125,25816
12909,0,36,1,1,3,1,8.48125,25817
12909,1,37,1,2,3,2,8.48125,25818
12910,0,36,1,1,3,1,8.48125,25819
12910,1,37,1,2,3,2,8.48125,25820
12911,0,36,1,1,3,1,14.855528846153845,25821
12911,1,37,1,2,3,2,14.855528846153845,25822
12912,0,36,1,1,3,1,14.855528846153845,25823
12912,1,37,1,2,3,2,14.855528846153845,25824
12913,0,36,1,1,3,1,14.855528846153845,25825
12913,1,37,1,2,3,2,14.855528846153845,25826
12914,0,36,1,1,3,1,14.855528846153845,25827
12914,1,37,1,2,3,2,14.855528846153845,25828
12915,0,36,1,1,3,1,14.855528846153845,25829
12915,1,37,1,2,3,2,14.855528846153845,25830
12916,0,36,1,1,3,1,29.52403846153846,25831
12916,1,37,1,2,3,2,29.52403846153846,25832
12917,0,36,1,1,3,1,29.52403846153846,25833
12917,1,37,1,2,3,2,29.52403846153846,25834
12918,0,36,1,1,3,1,29.52403846153846,25835
12918,1,37,1,2,3,2,29.52403846153846,25836
12919,0,36,1,1,3,1,29.52403846153846,25837
12919,1,37,1,2,3,2,29.52403846153846,25838
12920,0,36,1,1,3,1,29.52403846153846,25839
12920,1,37,1,2,3,2,29.52403846153846,25840
12921,0,36,1,1,3,1,3.095673076923077,25841
12921,1,37,1,2,3,2,3.095673076923077,25842
12922,0,36,1,1,3,1,3.095673076923077,25843
12922,1,37,1,2,3,2,3.095673076923077,25844
12923,0,36,1,1,3,1,3.095673076923077,25845
12923,1,37,1,2,3,2,3.095673076923077,25846
12924,0,36,1,1,3,1,3.095673076923077,25847
12924,1,37,1,2,3,2,3.095673076923077,25848
12925,0,36,1,1,3,1,3.095673076923077,25849
12925,1,37,1,2,3,2,3.095673076923077,25850
12926,0,36,1,1,3,1,8.48125,25851
12926,1,37,1,2,3,2,8.48125,25852
12927,0,36,1,1,3,1,8.48125,25853
12927,1,37,1,2,3,2,8.48125,25854
12928,0,36,1,1,3,1,8.48125,25855
12928,1,37,1,2,3,2,8.48125,25856
12929,0,36,1,1,3,1,8.48125,25857
12929,1,37,1,2,3,2,8.48125,25858
12930,0,36,1,1,3,1,8.48125,25859
12930,1,37,1,2,3,2,8.48125,25860
12931,0,36,1,1,3,1,14.855528846153845,25861
12931,1,37,1,2,3,2,14.855528846153845,25862
12932,0,36,1,1,3,1,14.855528846153845,25863
12932,1,37,1,2,3,2,14.855528846153845,25864
12933,0,36,1,1,3,1,14.855528846153845,25865
12933,1,37,1,2,3,2,14.855528846153845,25866
12934,0,36,1,1,3,1,14.855528846153845,25867
12934,1,37,1,2,3,2,14.855528846153845,25868
12935,0,36,1,1,3,1,14.855528846153845,25869
12935,1,37,1,2,3,2,14.855528846153845,25870
12936,0,36,1,1,3,1,29.52403846153846,25871
12936,1,37,1,2,3,2,29.52403846153846,25872
12937,0,36,1,1,3,1,29.52403846153846,25873
12937,1,37,1,2,3,2,29.52403846153846,25874
12938,0,36,1,1,3,1,29.52403846153846,25875
12938,1,37,1,2,3,2,29.52403846153846,25876
12939,0,36,1,1,3,1,29.52403846153846,25877
12939,1,37,1,2,3,2,29.52403846153846,25878
12940,0,36,1,1,3,1,29.52403846153846,25879
12940,1,37,1,2,3,2,29.52403846153846,25880
12941,0,36,1,1,3,1,3.095673076923077,25881
12941,1,37,1,2,3,2,3.095673076923077,25882
12942,0,36,1,1,3,1,3.095673076923077,25883
12942,1,37,1,2,3,2,3.095673076923077,25884
12943,0,36,1,1,3,1,3.095673076923077,25885
12943,1,37,1,2,3,2,3.095673076923077,25886
12944,0,36,1,1,3,1,3.095673076923077,25887
12944,1,37,1,2,3,2,3.095673076923077,25888
12945,0,36,1,1,3,1,3.095673076923077,25889
12945,1,37,1,2,3,2,3.095673076923077,25890
12946,0,36,1,1,3,1,8.48125,25891
12946,1,37,1,2,3,2,8.48125,25892
12947,0,36,1,1,3,1,8.48125,25893
12947,1,37,1,2,3,2,8.48125,25894
12948,0,36,1,1,3,1,8.48125,25895
12948,1,37,1,2,3,2,8.48125,25896
12949,0,36,1,1,3,1,8.48125,25897
12949,1,37,1,2,3,2,8.48125,25898
12950,0,36,1,1,3,1,8.48125,25899
12950,1,37,1,2,3,2,8.48125,25900
12951,0,36,1,1,3,1,14.855528846153845,25901
12951,1,37,1,2,3,2,14.855528846153845,25902
12952,0,36,1,1,3,1,14.855528846153845,25903
12952,1,37,1,2,3,2,14.855528846153845,25904
12953,0,36,1,1,3,1,14.855528846153845,25905
12953,1,37,1,2,3,2,14.855528846153845,25906
12954,0,36,1,1,3,1,14.855528846153845,25907
12954,1,37,1,2,3,2,14.855528846153845,25908
12955,0,36,1,1,3,1,14.855528846153845,25909
12955,1,37,1,2,3,2,14.855528846153845,25910
12956,0,36,1,1,3,1,29.52403846153846,25911
12956,1,37,1,2,3,2,29.52403846153846,25912
12957,0,36,1,1,3,1,29.52403846153846,25913
12957,1,37,1,2,3,2,29.52403846153846,25914
12958,0,36,1,1,3,1,29.52403846153846,25915
12958,1,37,1,2,3,2,29.52403846153846,25916
12959,0,36,1,1,3,1,29.52403846153846,25917
12959,1,37,1,2,3,2,29.52403846153846,25918
12960,0,36,1,1,3,1,29.52403846153846,25919
12960,1,37,1,2,3,2,29.52403846153846,25920
12961,0,36,1,1,3,1,3.095673076923077,25921
12961,1,37,1,2,3,2,3.095673076923077,25922
12962,0,36,1,1,3,1,3.095673076923077,25923
12962,1,37,1,2,3,2,3.095673076923077,25924
12963,0,36,1,1,3,1,3.095673076923077,25925
12963,1,37,1,2,3,2,3.095673076923077,25926
12964,0,36,1,1,3,1,3.095673076923077,25927
12964,1,37,1,2,3,2,3.095673076923077,25928
12965,0,36,1,1,3,1,3.095673076923077,25929
12965,1,37,1,2,3,2,3.095673076923077,25930
12966,0,36,1,1,3,1,8.48125,25931
12966,1,37,1,2,3,2,8.48125,25932
12967,0,36,1,1,3,1,8.48125,25933
12967,1,37,1,2,3,2,8.48125,25934
12968,0,36,1,1,3,1,8.48125,25935
12968,1,37,1,2,3,2,8.48125,25936
12969,0,36,1,1,3,1,8.48125,25937
12969,1,37,1,2,3,2,8.48125,25938
12970,0,36,1,1,3,1,8.48125,25939
12970,1,37,1,2,3,2,8.48125,25940
12971,0,36,1,1,3,1,14.855528846153845,25941
12971,1,37,1,2,3,2,14.855528846153845,25942
12972,0,36,1,1,3,1,14.855528846153845,25943
12972,1,37,1,2,3,2,14.855528846153845,25944
12973,0,36,1,1,3,1,14.855528846153845,25945
12973,1,37,1,2,3,2,14.855528846153845,25946
12974,0,36,1,1,3,1,14.855528846153845,25947
12974,1,37,1,2,3,2,14.855528846153845,25948
12975,0,36,1,1,3,1,14.855528846153845,25949
12975,1,37,1,2,3,2,14.855528846153845,25950
12976,0,36,1,1,3,1,29.52403846153846,25951
12976,1,37,1,2,3,2,29.52403846153846,25952
12977,0,36,1,1,3,1,29.52403846153846,25953
12977,1,37,1,2,3,2,29.52403846153846,25954
12978,0,36,1,1,3,1,29.52403846153846,25955
12978,1,37,1,2,3,2,29.52403846153846,25956
12979,0,36,1,1,3,1,29.52403846153846,25957
12979,1,37,1,2,3,2,29.52403846153846,25958
12980,0,36,1,1,3,1,29.52403846153846,25959
12980,1,37,1,2,3,2,29.52403846153846,25960
12981,0,36,1,1,3,1,3.095673076923077,25961
12981,1,37,1,2,3,2,3.095673076923077,25962
12982,0,36,1,1,3,1,3.095673076923077,25963
12982,1,37,1,2,3,2,3.095673076923077,25964
12983,0,36,1,1,3,1,3.095673076923077,25965
12983,1,37,1,2,3,2,3.095673076923077,25966
12984,0,36,1,1,3,1,3.095673076923077,25967
12984,1,37,1,2,3,2,3.095673076923077,25968
12985,0,36,1,1,3,1,3.095673076923077,25969
12985,1,37,1,2,3,2,3.095673076923077,25970
12986,0,36,1,1,3,1,8.48125,25971
12986,1,37,1,2,3,2,8.48125,25972
12987,0,36,1,1,3,1,8.48125,25973
12987,1,37,1,2,3,2,8.48125,25974
12988,0,36,1,1,3,1,8.48125,25975
12988,1,37,1,2,3,2,8.48125,25976
12989,0,36,1,1,3,1,8.48125,25977
12989,1,37,1,2,3,2,8.48125,25978
12990,0,36,1,1,3,1,8.48125,25979
12990,1,37,1,2,3,2,8.48125,25980
12991,0,36,1,1,3,1,14.855528846153845,25981
12991,1,37,1,2,3,2,14.855528846153845,25982
12992,0,36,1,1,3,1,14.855528846153845,25983
12992,1,37,1,2,3,2,14.855528846153845,25984
12993,0,36,1,1,3,1,14.855528846153845,25985
12993,1,37,1,2,3,2,14.855528846153845,25986
12994,0,36,1,1,3,1,14.855528846153845,25987
12994,1,37,1,2,3,2,14.855528846153845,25988
12995,0,36,1,1,3,1,14.855528846153845,25989
12995,1,37,1,2,3,2,14.855528846153845,25990
12996,0,36,1,1,3,1,29.52403846153846,25991
12996,1,37,1,2,3,2,29.52403846153846,25992
12997,0,36,1,1,3,1,29.52403846153846,25993
12997,1,37,1,2,3,2,29.52403846153846,25994
12998,0,36,1,1,3,1,29.52403846153846,25995
12998,1,37,1,2,3,2,29.52403846153846,25996
12999,0,36,1,1,3,1,29.52403846153846,25997
12999,1,37,1,2,3,2,29.52403846153846,25998
13000,0,36,1,1,3,1,29.52403846153846,25999
13000,1,37,1,2,3,2,29.52403846153846,26000
13001,0,36,1,1,3,1,3.095673076923077,26001
13001,1,37,1,2,3,2,3.095673076923077,26002
13002,0,36,1,1,3,1,3.095673076923077,26003
13002,1,37,1,2,3,2,3.095673076923077,26004
13003,0,36,1,1,3,1,3.095673076923077,26005
13003,1,37,1,2,3,2,3.095673076923077,26006
13004,0,36,1,1,3,1,3.095673076923077,26007
13004,1,37,1,2,3,2,3.095673076923077,26008
13005,0,36,1,1,3,1,3.095673076923077,26009
13005,1,37,1,2,3,2,3.095673076923077,26010
13006,0,36,1,1,3,1,8.48125,26011
13006,1,37,1,2,3,2,8.48125,26012
13007,0,36,1,1,3,1,8.48125,26013
13007,1,37,1,2,3,2,8.48125,26014
13008,0,36,1,1,3,1,8.48125,26015
13008,1,37,1,2,3,2,8.48125,26016
13009,0,36,1,1,3,1,8.48125,26017
13009,1,37,1,2,3,2,8.48125,26018
13010,0,36,1,1,3,1,8.48125,26019
13010,1,37,1,2,3,2,8.48125,26020
13011,0,36,1,1,3,1,14.855528846153845,26021
13011,1,37,1,2,3,2,14.855528846153845,26022
13012,0,36,1,1,3,1,14.855528846153845,26023
13012,1,37,1,2,3,2,14.855528846153845,26024
13013,0,36,1,1,3,1,14.855528846153845,26025
13013,1,37,1,2,3,2,14.855528846153845,26026
13014,0,36,1,1,3,1,14.855528846153845,26027
13014,1,37,1,2,3,2,14.855528846153845,26028
13015,0,36,1,1,3,1,14.855528846153845,26029
13015,1,37,1,2,3,2,14.855528846153845,26030
13016,0,36,1,1,3,1,29.52403846153846,26031
13016,1,37,1,2,3,2,29.52403846153846,26032
13017,0,36,1,1,3,1,29.52403846153846,26033
13017,1,37,1,2,3,2,29.52403846153846,26034
13018,0,36,1,1,3,1,29.52403846153846,26035
13018,1,37,1,2,3,2,29.52403846153846,26036
13019,0,36,1,1,3,1,29.52403846153846,26037
13019,1,37,1,2,3,2,29.52403846153846,26038
13020,0,36,1,1,3,1,29.52403846153846,26039
13020,1,37,1,2,3,2,29.52403846153846,26040
13021,0,36,1,1,3,1,3.095673076923077,26041
13021,1,37,1,2,3,2,3.095673076923077,26042
13022,0,36,1,1,3,1,3.095673076923077,26043
13022,1,37,1,2,3,2,3.095673076923077,26044
13023,0,36,1,1,3,1,3.095673076923077,26045
13023,1,37,1,2,3,2,3.095673076923077,26046
13024,0,36,1,1,3,1,3.095673076923077,26047
13024,1,37,1,2,3,2,3.095673076923077,26048
13025,0,36,1,1,3,1,3.095673076923077,26049
13025,1,37,1,2,3,2,3.095673076923077,26050
13026,0,36,1,1,3,1,8.48125,26051
13026,1,37,1,2,3,2,8.48125,26052
13027,0,36,1,1,3,1,8.48125,26053
13027,1,37,1,2,3,2,8.48125,26054
13028,0,36,1,1,3,1,8.48125,26055
13028,1,37,1,2,3,2,8.48125,26056
13029,0,36,1,1,3,1,8.48125,26057
13029,1,37,1,2,3,2,8.48125,26058
13030,0,36,1,1,3,1,8.48125,26059
13030,1,37,1,2,3,2,8.48125,26060
13031,0,36,1,1,3,1,14.855528846153845,26061
13031,1,37,1,2,3,2,14.855528846153845,26062
13032,0,36,1,1,3,1,14.855528846153845,26063
13032,1,37,1,2,3,2,14.855528846153845,26064
13033,0,36,1,1,3,1,14.855528846153845,26065
13033,1,37,1,2,3,2,14.855528846153845,26066
13034,0,36,1,1,3,1,14.855528846153845,26067
13034,1,37,1,2,3,2,14.855528846153845,26068
13035,0,36,1,1,3,1,14.855528846153845,26069
13035,1,37,1,2,3,2,14.855528846153845,26070
13036,0,36,1,1,3,1,29.52403846153846,26071
13036,1,37,1,2,3,2,29.52403846153846,26072
13037,0,36,1,1,3,1,29.52403846153846,26073
13037,1,37,1,2,3,2,29.52403846153846,26074
13038,0,36,1,1,3,1,29.52403846153846,26075
13038,1,37,1,2,3,2,29.52403846153846,26076
13039,0,36,1,1,3,1,29.52403846153846,26077
13039,1,37,1,2,3,2,29.52403846153846,26078
13040,0,36,1,1,3,1,29.52403846153846,26079
13040,1,37,1,2,3,2,29.52403846153846,26080
13041,0,36,1,1,3,1,3.095673076923077,26081
13041,1,37,1,2,3,2,3.095673076923077,26082
13042,0,36,1,1,3,1,3.095673076923077,26083
13042,1,37,1,2,3,2,3.095673076923077,26084
13043,0,36,1,1,3,1,3.095673076923077,26085
13043,1,37,1,2,3,2,3.095673076923077,26086
13044,0,36,1,1,3,1,3.095673076923077,26087
13044,1,37,1,2,3,2,3.095673076923077,26088
13045,0,36,1,1,3,1,3.095673076923077,26089
13045,1,37,1,2,3,2,3.095673076923077,26090
13046,0,36,1,1,3,1,8.48125,26091
13046,1,37,1,2,3,2,8.48125,26092
13047,0,36,1,1,3,1,8.48125,26093
13047,1,37,1,2,3,2,8.48125,26094
13048,0,36,1,1,3,1,8.48125,26095
13048,1,37,1,2,3,2,8.48125,26096
13049,0,36,1,1,3,1,8.48125,26097
13049,1,37,1,2,3,2,8.48125,26098
13050,0,36,1,1,3,1,8.48125,26099
13050,1,37,1,2,3,2,8.48125,26100
13051,0,36,1,1,3,1,14.855528846153845,26101
13051,1,37,1,2,3,2,14.855528846153845,26102
13052,0,36,1,1,3,1,14.855528846153845,26103
13052,1,37,1,2,3,2,14.855528846153845,26104
13053,0,36,1,1,3,1,14.855528846153845,26105
13053,1,37,1,2,3,2,14.855528846153845,26106
13054,0,36,1,1,3,1,14.855528846153845,26107
13054,1,37,1,2,3,2,14.855528846153845,26108
13055,0,36,1,1,3,1,14.855528846153845,26109
13055,1,37,1,2,3,2,14.855528846153845,26110
13056,0,36,1,1,3,1,29.52403846153846,26111
13056,1,37,1,2,3,2,29.52403846153846,26112
13057,0,36,1,1,3,1,29.52403846153846,26113
13057,1,37,1,2,3,2,29.52403846153846,26114
13058,0,36,1,1,3,1,29.52403846153846,26115
13058,1,37,1,2,3,2,29.52403846153846,26116
13059,0,36,1,1,3,1,29.52403846153846,26117
13059,1,37,1,2,3,2,29.52403846153846,26118
13060,0,36,1,1,3,1,29.52403846153846,26119
13060,1,37,1,2,3,2,29.52403846153846,26120
13061,0,36,1,1,3,1,3.095673076923077,26121
13061,1,37,1,2,3,2,3.095673076923077,26122
13062,0,36,1,1,3,1,3.095673076923077,26123
13062,1,37,1,2,3,2,3.095673076923077,26124
13063,0,36,1,1,3,1,3.095673076923077,26125
13063,1,37,1,2,3,2,3.095673076923077,26126
13064,0,36,1,1,3,1,3.095673076923077,26127
13064,1,37,1,2,3,2,3.095673076923077,26128
13065,0,36,1,1,3,1,3.095673076923077,26129
13065,1,37,1,2,3,2,3.095673076923077,26130
13066,0,36,1,1,3,1,8.48125,26131
13066,1,37,1,2,3,2,8.48125,26132
13067,0,36,1,1,3,1,8.48125,26133
13067,1,37,1,2,3,2,8.48125,26134
13068,0,36,1,1,3,1,8.48125,26135
13068,1,37,1,2,3,2,8.48125,26136
13069,0,36,1,1,3,1,8.48125,26137
13069,1,37,1,2,3,2,8.48125,26138
13070,0,36,1,1,3,1,8.48125,26139
13070,1,37,1,2,3,2,8.48125,26140
13071,0,36,1,1,3,1,14.855528846153845,26141
13071,1,37,1,2,3,2,14.855528846153845,26142
13072,0,36,1,1,3,1,14.855528846153845,26143
13072,1,37,1,2,3,2,14.855528846153845,26144
13073,0,36,1,1,3,1,14.855528846153845,26145
13073,1,37,1,2,3,2,14.855528846153845,26146
13074,0,36,1,1,3,1,14.855528846153845,26147
13074,1,37,1,2,3,2,14.855528846153845,26148
13075,0,36,1,1,3,1,14.855528846153845,26149
13075,1,37,1,2,3,2,14.855528846153845,26150
13076,0,36,1,1,3,1,29.52403846153846,26151
13076,1,37,1,2,3,2,29.52403846153846,26152
13077,0,36,1,1,3,1,29.52403846153846,26153
13077,1,37,1,2,3,2,29.52403846153846,26154
13078,0,36,1,1,3,1,29.52403846153846,26155
13078,1,37,1,2,3,2,29.52403846153846,26156
13079,0,36,1,1,3,1,29.52403846153846,26157
13079,1,37,1,2,3,2,29.52403846153846,26158
13080,0,36,1,1,3,1,29.52403846153846,26159
13080,1,37,1,2,3,2,29.52403846153846,26160
13081,0,36,1,1,3,1,3.095673076923077,26161
13081,1,37,1,2,3,2,3.095673076923077,26162
13082,0,36,1,1,3,1,3.095673076923077,26163
13082,1,37,1,2,3,2,3.095673076923077,26164
13083,0,36,1,1,3,1,3.095673076923077,26165
13083,1,37,1,2,3,2,3.095673076923077,26166
13084,0,36,1,1,3,1,3.095673076923077,26167
13084,1,37,1,2,3,2,3.095673076923077,26168
13085,0,36,1,1,3,1,3.095673076923077,26169
13085,1,37,1,2,3,2,3.095673076923077,26170
13086,0,36,1,1,3,1,8.48125,26171
13086,1,37,1,2,3,2,8.48125,26172
13087,0,36,1,1,3,1,8.48125,26173
13087,1,37,1,2,3,2,8.48125,26174
13088,0,36,1,1,3,1,8.48125,26175
13088,1,37,1,2,3,2,8.48125,26176
13089,0,36,1,1,3,1,8.48125,26177
13089,1,37,1,2,3,2,8.48125,26178
13090,0,36,1,1,3,1,8.48125,26179
13090,1,37,1,2,3,2,8.48125,26180
13091,0,36,1,1,3,1,14.855528846153845,26181
13091,1,37,1,2,3,2,14.855528846153845,26182
13092,0,36,1,1,3,1,14.855528846153845,26183
13092,1,37,1,2,3,2,14.855528846153845,26184
13093,0,36,1,1,3,1,14.855528846153845,26185
13093,1,37,1,2,3,2,14.855528846153845,26186
13094,0,36,1,1,3,1,14.855528846153845,26187
13094,1,37,1,2,3,2,14.855528846153845,26188
13095,0,36,1,1,3,1,14.855528846153845,26189
13095,1,37,1,2,3,2,14.855528846153845,26190
13096,0,36,1,1,3,1,29.52403846153846,26191
13096,1,37,1,2,3,2,29.52403846153846,26192
13097,0,36,1,1,3,1,29.52403846153846,26193
13097,1,37,1,2,3,2,29.52403846153846,26194
13098,0,36,1,1,3,1,29.52403846153846,26195
13098,1,37,1,2,3,2,29.52403846153846,26196
13099,0,36,1,1,3,1,29.52403846153846,26197
13099,1,37,1,2,3,2,29.52403846153846,26198
13100,0,36,1,1,3,1,29.52403846153846,26199
13100,1,37,1,2,3,2,29.52403846153846,26200
13101,0,36,1,1,3,1,3.095673076923077,26201
13101,1,37,1,2,3,2,3.095673076923077,26202
13102,0,36,1,1,3,1,3.095673076923077,26203
13102,1,37,1,2,3,2,3.095673076923077,26204
13103,0,36,1,1,3,1,3.095673076923077,26205
13103,1,37,1,2,3,2,3.095673076923077,26206
13104,0,36,1,1,3,1,3.095673076923077,26207
13104,1,37,1,2,3,2,3.095673076923077,26208
13105,0,36,1,1,3,1,3.095673076923077,26209
13105,1,37,1,2,3,2,3.095673076923077,26210
13106,0,36,1,1,3,1,8.48125,26211
13106,1,37,1,2,3,2,8.48125,26212
13107,0,36,1,1,3,1,8.48125,26213
13107,1,37,1,2,3,2,8.48125,26214
13108,0,36,1,1,3,1,8.48125,26215
13108,1,37,1,2,3,2,8.48125,26216
13109,0,36,1,1,3,1,8.48125,26217
13109,1,37,1,2,3,2,8.48125,26218
13110,0,36,1,1,3,1,8.48125,26219
13110,1,37,1,2,3,2,8.48125,26220
13111,0,36,1,1,3,1,14.855528846153845,26221
13111,1,37,1,2,3,2,14.855528846153845,26222
13112,0,36,1,1,3,1,14.855528846153845,26223
13112,1,37,1,2,3,2,14.855528846153845,26224
13113,0,36,1,1,3,1,14.855528846153845,26225
13113,1,37,1,2,3,2,14.855528846153845,26226
13114,0,36,1,1,3,1,14.855528846153845,26227
13114,1,37,1,2,3,2,14.855528846153845,26228
13115,0,36,1,1,3,1,14.855528846153845,26229
13115,1,37,1,2,3,2,14.855528846153845,26230
13116,0,36,1,1,3,1,29.52403846153846,26231
13116,1,37,1,2,3,2,29.52403846153846,26232
13117,0,36,1,1,3,1,29.52403846153846,26233
13117,1,37,1,2,3,2,29.52403846153846,26234
13118,0,36,1,1,3,1,29.52403846153846,26235
13118,1,37,1,2,3,2,29.52403846153846,26236
13119,0,36,1,1,3,1,29.52403846153846,26237
13119,1,37,1,2,3,2,29.52403846153846,26238
13120,0,36,1,1,3,1,29.52403846153846,26239
13120,1,37,1,2,3,2,29.52403846153846,26240
13121,0,36,1,1,3,1,3.095673076923077,26241
13121,1,37,1,2,3,2,3.095673076923077,26242
13122,0,36,1,1,3,1,3.095673076923077,26243
13122,1,37,1,2,3,2,3.095673076923077,26244
13123,0,36,1,1,3,1,3.095673076923077,26245
13123,1,37,1,2,3,2,3.095673076923077,26246
13124,0,36,1,1,3,1,3.095673076923077,26247
13124,1,37,1,2,3,2,3.095673076923077,26248
13125,0,36,1,1,3,1,3.095673076923077,26249
13125,1,37,1,2,3,2,3.095673076923077,26250
13126,0,36,1,1,3,1,8.48125,26251
13126,1,37,1,2,3,2,8.48125,26252
13127,0,36,1,1,3,1,8.48125,26253
13127,1,37,1,2,3,2,8.48125,26254
13128,0,36,1,1,3,1,8.48125,26255
13128,1,37,1,2,3,2,8.48125,26256
13129,0,36,1,1,3,1,8.48125,26257
13129,1,37,1,2,3,2,8.48125,26258
13130,0,36,1,1,3,1,8.48125,26259
13130,1,37,1,2,3,2,8.48125,26260
13131,0,36,1,1,3,1,14.855528846153845,26261
13131,1,37,1,2,3,2,14.855528846153845,26262
13132,0,36,1,1,3,1,14.855528846153845,26263
13132,1,37,1,2,3,2,14.855528846153845,26264
13133,0,36,1,1,3,1,14.855528846153845,26265
13133,1,37,1,2,3,2,14.855528846153845,26266
13134,0,36,1,1,3,1,14.855528846153845,26267
13134,1,37,1,2,3,2,14.855528846153845,26268
13135,0,36,1,1,3,1,14.855528846153845,26269
13135,1,37,1,2,3,2,14.855528846153845,26270
13136,0,36,1,1,3,1,29.52403846153846,26271
13136,1,37,1,2,3,2,29.52403846153846,26272
13137,0,36,1,1,3,1,29.52403846153846,26273
13137,1,37,1,2,3,2,29.52403846153846,26274
13138,0,36,1,1,3,1,29.52403846153846,26275
13138,1,37,1,2,3,2,29.52403846153846,26276
13139,0,36,1,1,3,1,29.52403846153846,26277
13139,1,37,1,2,3,2,29.52403846153846,26278
13140,0,36,1,1,3,1,29.52403846153846,26279
13140,1,37,1,2,3,2,29.52403846153846,26280
13141,0,36,1,1,3,1,3.095673076923077,26281
13141,1,37,1,2,3,2,3.095673076923077,26282
13142,0,36,1,1,3,1,3.095673076923077,26283
13142,1,37,1,2,3,2,3.095673076923077,26284
13143,0,36,1,1,3,1,3.095673076923077,26285
13143,1,37,1,2,3,2,3.095673076923077,26286
13144,0,36,1,1,3,1,3.095673076923077,26287
13144,1,37,1,2,3,2,3.095673076923077,26288
13145,0,36,1,1,3,1,3.095673076923077,26289
13145,1,37,1,2,3,2,3.095673076923077,26290
13146,0,36,1,1,3,1,8.48125,26291
13146,1,37,1,2,3,2,8.48125,26292
13147,0,36,1,1,3,1,8.48125,26293
13147,1,37,1,2,3,2,8.48125,26294
13148,0,36,1,1,3,1,8.48125,26295
13148,1,37,1,2,3,2,8.48125,26296
13149,0,36,1,1,3,1,8.48125,26297
13149,1,37,1,2,3,2,8.48125,26298
13150,0,36,1,1,3,1,8.48125,26299
13150,1,37,1,2,3,2,8.48125,26300
13151,0,36,1,1,3,1,14.855528846153845,26301
13151,1,37,1,2,3,2,14.855528846153845,26302
13152,0,36,1,1,3,1,14.855528846153845,26303
13152,1,37,1,2,3,2,14.855528846153845,26304
13153,0,36,1,1,3,1,14.855528846153845,26305
13153,1,37,1,2,3,2,14.855528846153845,26306
13154,0,36,1,1,3,1,14.855528846153845,26307
13154,1,37,1,2,3,2,14.855528846153845,26308
13155,0,36,1,1,3,1,14.855528846153845,26309
13155,1,37,1,2,3,2,14.855528846153845,26310
13156,0,36,1,1,3,1,29.52403846153846,26311
13156,1,37,1,2,3,2,29.52403846153846,26312
13157,0,36,1,1,3,1,29.52403846153846,26313
13157,1,37,1,2,3,2,29.52403846153846,26314
13158,0,36,1,1,3,1,29.52403846153846,26315
13158,1,37,1,2,3,2,29.52403846153846,26316
13159,0,36,1,1,3,1,29.52403846153846,26317
13159,1,37,1,2,3,2,29.52403846153846,26318
13160,0,36,1,1,3,1,29.52403846153846,26319
13160,1,37,1,2,3,2,29.52403846153846,26320
13161,0,36,1,1,3,1,3.095673076923077,26321
13161,1,37,1,2,3,2,3.095673076923077,26322
13162,0,36,1,1,3,1,3.095673076923077,26323
13162,1,37,1,2,3,2,3.095673076923077,26324
13163,0,36,1,1,3,1,3.095673076923077,26325
13163,1,37,1,2,3,2,3.095673076923077,26326
13164,0,36,1,1,3,1,3.095673076923077,26327
13164,1,37,1,2,3,2,3.095673076923077,26328
13165,0,36,1,1,3,1,3.095673076923077,26329
13165,1,37,1,2,3,2,3.095673076923077,26330
13166,0,36,1,1,3,1,8.48125,26331
13166,1,37,1,2,3,2,8.48125,26332
13167,0,36,1,1,3,1,8.48125,26333
13167,1,37,1,2,3,2,8.48125,26334
13168,0,36,1,1,3,1,8.48125,26335
13168,1,37,1,2,3,2,8.48125,26336
13169,0,36,1,1,3,1,8.48125,26337
13169,1,37,1,2,3,2,8.48125,26338
13170,0,36,1,1,3,1,8.48125,26339
13170,1,37,1,2,3,2,8.48125,26340
13171,0,36,1,1,3,1,14.855528846153845,26341
13171,1,37,1,2,3,2,14.855528846153845,26342
13172,0,36,1,1,3,1,14.855528846153845,26343
13172,1,37,1,2,3,2,14.855528846153845,26344
13173,0,36,1,1,3,1,14.855528846153845,26345
13173,1,37,1,2,3,2,14.855528846153845,26346
13174,0,36,1,1,3,1,14.855528846153845,26347
13174,1,37,1,2,3,2,14.855528846153845,26348
13175,0,36,1,1,3,1,14.855528846153845,26349
13175,1,37,1,2,3,2,14.855528846153845,26350
13176,0,36,1,1,3,1,29.52403846153846,26351
13176,1,37,1,2,3,2,29.52403846153846,26352
13177,0,36,1,1,3,1,29.52403846153846,26353
13177,1,37,1,2,3,2,29.52403846153846,26354
13178,0,36,1,1,3,1,29.52403846153846,26355
13178,1,37,1,2,3,2,29.52403846153846,26356
13179,0,36,1,1,3,1,29.52403846153846,26357
